image_id,image_path,bbox_x,bbox_y,bbox_w,bbox_h,class_idx
2221,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0093_30435.jpg,100.0,86.0,142.0,349.0,38
2224,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0063_30190.jpg,161.0,197.0,150.0,154.0,38
2225,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0033_30449.jpg,95.0,153.0,256.0,225.0,38
2227,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0099_30200.jpg,16.0,80.0,217.0,259.0,38
2228,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0080_30457.jpg,147.0,73.0,187.0,256.0,38
2232,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0054_30732.jpg,179.0,32.0,170.0,284.0,39
2233,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0064_30485.jpg,91.0,88.0,210.0,280.0,39
2235,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0070_30490.jpg,114.0,86.0,263.0,376.0,39
2237,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0067_30749.jpg,129.0,88.0,101.0,137.0,39
2238,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0078_30752.jpg,111.0,66.0,103.0,218.0,39
2240,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0080_30515.jpg,122.0,85.0,150.0,376.0,39
2241,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0002_30776.jpg,124.0,101.0,288.0,294.0,39
2243,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0037_30784.jpg,196.0,134.0,163.0,193.0,39
2245,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0033_30532.jpg,139.0,55.0,204.0,244.0,39
2246,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0059_30536.jpg,171.0,85.0,131.0,231.0,39
2247,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0061_30540.jpg,315.0,118.0,102.0,207.0,39
2248,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg,92.0,83.0,302.0,227.0,39
2251,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0005_30734.jpg,121.0,107.0,162.0,236.0,39
2253,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0022_30551.jpg,69.0,56.0,146.0,385.0,39
2254,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0086_30553.jpg,156.0,83.0,168.0,241.0,39
2255,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0076_30555.jpg,273.0,102.0,122.0,144.0,39
2259,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0040_30620.jpg,158.0,103.0,142.0,152.0,39
2261,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0052_30639.jpg,33.0,97.0,223.0,351.0,39
2262,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0071_30647.jpg,168.0,181.0,110.0,138.0,39
2263,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0014_30651.jpg,199.0,100.0,123.0,181.0,39
2266,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0012_796876.jpg,40.0,32.0,361.0,345.0,39
2267,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0001_30669.jpg,150.0,76.0,226.0,206.0,39
2270,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0034_30672.jpg,198.0,88.0,299.0,148.0,39
2271,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0020_796881.jpg,47.0,44.0,175.0,252.0,39
2272,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0018_796882.jpg,101.0,100.0,143.0,272.0,39
2275,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0009_796885.jpg,263.0,87.0,113.0,306.0,39
2277,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0023_796887.jpg,143.0,93.0,286.0,199.0,39
2279,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,81.0,93.0,146.0,310.0,39
2286,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0017_30704.jpg,179.0,128.0,128.0,175.0,39
2289,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0016_30717.jpg,145.0,123.0,126.0,277.0,39
2291,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0098_41731.jpg,87.0,47.0,310.0,253.0,40
2296,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0028_42010.jpg,242.0,139.0,119.0,189.0,40
2299,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0038_41649.jpg,113.0,91.0,139.0,316.0,40
2301,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0035_42025.jpg,103.0,103.0,208.0,174.0,40
2304,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0026_41774.jpg,192.0,68.0,179.0,194.0,40
2309,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0089_41810.jpg,61.0,69.0,187.0,264.0,40
2311,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0069_41827.jpg,184.0,134.0,202.0,133.0,40
2313,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0085_41830.jpg,22.0,97.0,338.0,289.0,40
2314,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0068_41835.jpg,193.0,150.0,217.0,112.0,40
2317,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0003_41849.jpg,52.0,142.0,290.0,129.0,40
2320,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0016_42111.jpg,60.0,126.0,112.0,100.0,40
2323,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0111_42118.jpg,85.0,49.0,391.0,221.0,40
2324,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0119_41879.jpg,70.0,74.0,403.0,166.0,40
2325,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0110_42136.jpg,78.0,41.0,340.0,270.0,40
2326,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,139.0,83.0,319.0,139.0,40
2332,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0023_42117.jpg,113.0,55.0,184.0,184.0,40
2333,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,104.0,71.0,333.0,284.0,40
2334,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,100.0,87.0,334.0,118.0,40
2335,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0002_41762.jpg,111.0,94.0,231.0,239.0,40
2337,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0020_41680.jpg,59.0,124.0,305.0,170.0,40
2339,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0106_41684.jpg,116.0,120.0,304.0,220.0,40
2340,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0077_41688.jpg,15.0,82.0,328.0,151.0,40
2342,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,38.0,144.0,218.0,255.0,40
2343,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0126_41905.jpg,136.0,87.0,196.0,108.0,40
2344,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0088_41700.jpg,131.0,154.0,238.0,345.0,40
2345,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0097_41701.jpg,10.0,121.0,380.0,140.0,40
2346,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0114_41704.jpg,51.0,94.0,354.0,251.0,40
2347,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0092_41767.jpg,109.0,87.0,198.0,147.0,40
2349,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0109_41720.jpg,1.0,104.0,280.0,299.0,40
2350,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0005_41727.jpg,164.0,132.0,141.0,118.0,40
2352,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0020_42498.jpg,145.0,127.0,277.0,186.0,41
2353,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0069_42502.jpg,121.0,149.0,144.0,146.0,41
2354,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0025_42248.jpg,95.0,168.0,140.0,104.0,41
2356,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg,173.0,69.0,187.0,245.0,41
2359,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,48.0,112.0,258.0,271.0,41
2364,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg,151.0,68.0,321.0,243.0,41
2369,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0022_42559.jpg,192.0,49.0,267.0,259.0,41
2372,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg,45.0,36.0,229.0,209.0,41
2373,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0023_42565.jpg,179.0,68.0,117.0,142.0,41
2375,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0003_42316.jpg,41.0,67.0,340.0,306.0,41
2378,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0033_42522.jpg,105.0,80.0,217.0,149.0,41
2383,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg,161.0,81.0,190.0,160.0,41
2384,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0036_42389.jpg,76.0,101.0,214.0,330.0,41
2385,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0002_42390.jpg,175.0,68.0,290.0,297.0,41
2386,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0004_42395.jpg,18.0,36.0,457.0,354.0,41
2387,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0061_42397.jpg,146.0,60.0,156.0,134.0,41
2388,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0040_42398.jpg,183.0,146.0,106.0,248.0,41
2391,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0034_42356.jpg,203.0,78.0,226.0,151.0,41
2392,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0071_42429.jpg,39.0,102.0,230.0,306.0,41
2395,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0053_42184.jpg,25.0,72.0,220.0,144.0,41
2396,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0067_42185.jpg,169.0,64.0,271.0,281.0,41
2397,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0055_42442.jpg,231.0,118.0,174.0,271.0,41
2398,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0016_42196.jpg,11.0,55.0,305.0,343.0,41
2401,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0054_42210.jpg,88.0,153.0,201.0,160.0,41
2402,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0065_42467.jpg,174.0,83.0,176.0,167.0,41
2403,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0007_42214.jpg,30.0,102.0,241.0,237.0,41
2405,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg,38.0,55.0,365.0,307.0,41
2406,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0045_42219.jpg,106.0,40.0,378.0,282.0,41
2407,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0005_42478.jpg,179.0,74.0,137.0,255.0,41
2408,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,199.0,116.0,121.0,141.0,41
2414,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0035_795464.jpg,94.0,109.0,237.0,329.0,42
2416,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0064_795466.jpg,136.0,77.0,105.0,189.0,42
2417,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0047_795468.jpg,100.0,125.0,256.0,276.0,42
2419,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0051_795470.jpg,52.0,25.0,217.0,211.0,42
2420,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0045_42575.jpg,85.0,68.0,216.0,393.0,42
2422,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0006_795473.jpg,24.0,40.0,223.0,199.0,42
2424,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0031_42580.jpg,170.0,56.0,151.0,393.0,42
2425,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0038_795477.jpg,166.0,140.0,112.0,132.0,42
2426,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0023_795478.jpg,49.0,16.0,255.0,272.0,42
2428,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0044_795480.jpg,188.0,75.0,226.0,294.0,42
2429,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0020_795482.jpg,63.0,61.0,187.0,287.0,42
2432,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0057_795485.jpg,136.0,76.0,136.0,373.0,42
2433,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0003_795487.jpg,73.0,45.0,240.0,321.0,42
2439,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,85.0,26.0,123.0,156.0,42
2440,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0010_795498.jpg,19.0,28.0,256.0,398.0,42
2441,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0037_795500.jpg,39.0,61.0,244.0,348.0,42
2443,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0048_795505.jpg,307.0,27.0,118.0,253.0,42
2446,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0009_795510.jpg,171.0,98.0,213.0,267.0,42
2447,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0034_795511.jpg,35.0,38.0,197.0,222.0,42
2448,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0019_795512.jpg,166.0,120.0,126.0,321.0,42
2449,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0004_795513.jpg,39.0,49.0,127.0,221.0,42
2451,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0052_42621.jpg,152.0,24.0,244.0,453.0,42
2455,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0049_42593.jpg,177.0,116.0,153.0,218.0,42
2458,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0062_42693.jpg,121.0,159.0,114.0,179.0,42
2460,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0068_42701.jpg,0.0,49.0,438.0,282.0,42
2461,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0008_42703.jpg,1.0,47.0,405.0,249.0,42
2462,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0063_42704.jpg,159.0,93.0,259.0,193.0,42
2465,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0054_42709.jpg,231.0,49.0,132.0,250.0,42
2467,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0041_42719.jpg,134.0,140.0,161.0,288.0,42
2469,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0016_795476.jpg,37.0,58.0,283.0,173.0,42
2471,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0057_43016.jpg,143.0,102.0,352.0,207.0,43
2477,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0047_43039.jpg,226.0,37.0,154.0,310.0,43
2478,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0119_43042.jpg,23.0,132.0,199.0,293.0,43
2479,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0051_43043.jpg,1.0,91.0,341.0,356.0,43
2480,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0049_43044.jpg,2.0,14.0,439.0,318.0,43
2484,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0008_43058.jpg,79.0,40.0,210.0,226.0,43
2486,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0012_43062.jpg,30.0,103.0,314.0,171.0,43
2487,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0080_43064.jpg,3.0,49.0,376.0,282.0,43
2490,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0001_43101.jpg,67.0,86.0,372.0,154.0,43
2501,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0053_43220.jpg,128.0,138.0,127.0,133.0,43
2502,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0004_43221.jpg,128.0,63.0,260.0,308.0,43
2504,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0107_42773.jpg,55.0,37.0,396.0,361.0,43
2506,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0095_42785.jpg,1.0,30.0,442.0,302.0,43
2509,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0068_42795.jpg,101.0,144.0,131.0,329.0,43
2510,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0114_42807.jpg,20.0,78.0,358.0,369.0,43
2512,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0045_42823.jpg,52.0,48.0,447.0,177.0,43
2513,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0005_42828.jpg,135.0,76.0,162.0,177.0,43
2515,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0059_42838.jpg,2.0,69.0,427.0,258.0,43
2516,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0040_42860.jpg,161.0,84.0,232.0,180.0,43
2517,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0006_43381.jpg,175.0,64.0,116.0,155.0,43
2518,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0112_43394.jpg,105.0,31.0,290.0,105.0,43
2519,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0116_43410.jpg,52.0,25.0,246.0,272.0,43
2521,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0035_43420.jpg,262.0,77.0,173.0,222.0,43
2522,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0021_42913.jpg,135.0,64.0,266.0,185.0,43
2523,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0022_43457.jpg,55.0,90.0,361.0,123.0,43
2524,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/044.Frigatebird/Frigatebird_0115_42973.jpg,14.0,61.0,457.0,268.0,43
