image_id,image_path,is_train,bbox_x,bbox_y,bbox_w,bbox_h
321,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0054_795130.jpg,1,85.0,87.0,147.0,232.0
322,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0038_795132.jpg,1,134.0,74.0,132.0,162.0
323,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0063_795134.jpg,1,21.0,10.0,389.0,461.0
324,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,1,71.0,77.0,268.0,344.0
325,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,0,138.0,55.0,338.0,259.0
326,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,1,56.0,89.0,189.0,373.0
327,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,1,13.0,42.0,349.0,312.0
328,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,1,106.0,92.0,197.0,288.0
329,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,0,194.0,139.0,111.0,245.0
330,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,0,71.0,66.0,146.0,228.0
331,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,1,117.0,45.0,106.0,188.0
332,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,1,40.0,22.0,113.0,151.0
333,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,1,66.0,87.0,205.0,278.0
334,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,1,68.0,133.0,276.0,301.0
335,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0069_795936.jpg,1,138.0,73.0,291.0,312.0
336,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,1,145.0,94.0,124.0,163.0
337,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,0,126.0,147.0,169.0,245.0
338,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,1,162.0,11.0,174.0,364.0
339,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,1,120.0,172.0,183.0,278.0
340,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,0,88.0,96.0,222.0,385.0
341,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,1,185.0,6.0,158.0,317.0
342,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,1,105.0,96.0,247.0,318.0
343,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,0,94.0,92.0,225.0,340.0
344,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,0,112.0,31.0,162.0,278.0
345,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,1,50.0,164.0,189.0,279.0
346,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,0,149.0,64.0,280.0,270.0
347,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,1,48.0,107.0,213.0,319.0
348,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,0,92.0,39.0,191.0,200.0
349,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,1,123.0,32.0,364.0,276.0
350,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,0,81.0,141.0,173.0,346.0
351,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,0,218.0,48.0,226.0,237.0
352,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,0,50.0,81.0,149.0,213.0
353,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,1,169.0,89.0,229.0,240.0
354,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,0,61.0,83.0,236.0,141.0
355,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.jpg,1,60.0,49.0,176.0,142.0
356,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,0,33.0,72.0,362.0,239.0
357,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,0,164.0,84.0,178.0,228.0
358,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,1,90.0,100.0,225.0,314.0
359,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,1,65.0,47.0,191.0,116.0
360,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,0,248.0,170.0,141.0,226.0
361,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,1,114.0,92.0,229.0,326.0
362,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,1,78.0,61.0,411.0,279.0
363,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,0,185.0,49.0,232.0,272.0
364,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg,1,81.0,62.0,189.0,412.0
365,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,0,142.0,111.0,198.0,327.0
366,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,1,90.0,57.0,224.0,417.0
367,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0032_795986.jpg,1,9.0,40.0,109.0,129.0
368,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0019_795987.jpg,1,0.0,22.0,197.0,261.0
369,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,0,48.0,82.0,234.0,309.0
370,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,0,123.0,30.0,259.0,347.0
371,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,0,47.0,76.0,181.0,249.0
372,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,0,49.0,155.0,230.0,244.0
373,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,0,9.0,12.0,154.0,137.0
374,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.jpg,1,86.0,90.0,168.0,355.0
375,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,1,73.0,67.0,177.0,401.0
376,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.jpg,1,178.0,129.0,135.0,155.0
377,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg,1,28.0,72.0,438.0,167.0
378,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,1,172.0,148.0,217.0,135.0
379,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,1,0.0,10.0,495.0,312.0
380,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,1,0.0,6.0,360.0,386.0
381,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,0,3.0,78.0,465.0,254.0
382,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,0,30.0,112.0,357.0,177.0
383,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,0,76.0,61.0,161.0,102.0
384,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,0,202.0,67.0,209.0,296.0
385,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,1,160.0,87.0,115.0,103.0
386,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,0,49.0,19.0,174.0,105.0
387,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,0,90.0,98.0,210.0,311.0
388,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,1,69.0,60.0,356.0,252.0
389,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,0,127.0,108.0,234.0,115.0
390,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,1,54.0,99.0,297.0,116.0
391,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,0,126.0,82.0,161.0,132.0
392,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512.jpg,1,46.0,38.0,299.0,157.0
393,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,1,52.0,75.0,171.0,177.0
394,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,0,14.0,34.0,370.0,188.0
395,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,1,87.0,7.0,366.0,261.0
396,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,1,105.0,54.0,304.0,166.0
397,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,1,48.0,61.0,369.0,283.0
398,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,1,77.0,77.0,233.0,110.0
399,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,1,127.0,92.0,174.0,153.0
400,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,1,25.0,43.0,251.0,165.0
401,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,1,23.0,47.0,329.0,174.0
402,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529.jpg,1,88.0,37.0,231.0,191.0
403,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg,1,8.0,18.0,289.0,260.0
404,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,1,96.0,79.0,313.0,112.0
405,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,0,51.0,27.0,138.0,110.0
406,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,1,71.0,84.0,410.0,326.0
407,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,0,86.0,42.0,277.0,183.0
408,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,0,33.0,168.0,247.0,102.0
409,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,1,56.0,71.0,146.0,175.0
410,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,0,72.0,35.0,133.0,105.0
411,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,1,20.0,20.0,132.0,105.0
412,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,0,19.0,36.0,356.0,301.0
413,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,1,40.0,31.0,155.0,109.0
414,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg,1,13.0,107.0,330.0,146.0
415,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,1,59.0,15.0,266.0,175.0
416,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155.jpg,1,31.0,119.0,248.0,166.0
417,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,1,145.0,103.0,222.0,189.0
418,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0012_2161.jpg,1,161.0,82.0,165.0,149.0
419,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,0,109.0,72.0,270.0,233.0
420,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,0,146.0,96.0,285.0,149.0
421,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,1,54.0,75.0,304.0,229.0
422,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,0,227.0,130.0,188.0,102.0
423,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111.jpg,1,4.0,29.0,495.0,470.0
424,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,0,157.0,111.0,106.0,100.0
425,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,0,107.0,34.0,390.0,282.0
426,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg,1,7.0,122.0,296.0,364.0
427,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,1,90.0,77.0,192.0,313.0
428,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.jpg,1,77.0,41.0,245.0,285.0
429,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.jpg,1,90.0,119.0,181.0,310.0
430,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,0,104.0,120.0,199.0,158.0
431,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,1,76.0,77.0,293.0,275.0
432,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg,1,73.0,72.0,410.0,192.0
433,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,1,117.0,48.0,324.0,205.0
434,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,0,102.0,104.0,327.0,180.0
435,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,0,201.0,114.0,236.0,191.0
436,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,1,192.0,181.0,296.0,171.0
437,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,1,42.0,37.0,341.0,221.0
438,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,0,71.0,144.0,189.0,319.0
439,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,0,85.0,137.0,290.0,193.0
440,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,0,166.0,53.0,211.0,249.0
441,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,1,153.0,77.0,257.0,251.0
442,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,0,101.0,95.0,243.0,192.0
443,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,0,64.0,27.0,328.0,211.0
444,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,1,50.0,42.0,222.0,319.0
445,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,0,212.0,111.0,164.0,124.0
446,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,1,271.0,32.0,124.0,453.0
447,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,0,161.0,41.0,175.0,374.0
448,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,0,47.0,26.0,377.0,267.0
449,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,0,214.0,98.0,228.0,266.0
450,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg,0,103.0,83.0,186.0,155.0
451,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.jpg,0,9.0,104.0,321.0,172.0
452,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,1,128.0,38.0,251.0,270.0
453,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,0,101.0,63.0,233.0,187.0
454,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,0,76.0,25.0,153.0,151.0
455,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,0,204.0,14.0,283.0,267.0
456,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,1,202.0,143.0,140.0,153.0
457,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,0,149.0,48.0,277.0,187.0
458,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,0,159.0,72.0,291.0,170.0
459,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,0,96.0,114.0,291.0,155.0
460,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,1,144.0,88.0,264.0,189.0
461,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,1,16.0,80.0,417.0,254.0
462,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,0,28.0,34.0,417.0,318.0
463,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,0,56.0,83.0,277.0,321.0
464,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,1,140.0,53.0,191.0,261.0
465,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,1,48.0,86.0,126.0,104.0
466,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,1,134.0,126.0,207.0,270.0
467,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0115_2279.jpg,1,242.0,71.0,207.0,174.0
468,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.jpg,0,74.0,112.0,237.0,239.0
469,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,1,117.0,86.0,368.0,197.0
470,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,1,147.0,29.0,293.0,280.0
471,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,1,54.0,33.0,232.0,322.0
472,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,0,35.0,18.0,373.0,332.0
473,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,0,9.0,16.0,488.0,339.0
474,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,1,3.0,43.0,384.0,384.0
475,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,0,73.0,112.0,190.0,300.0
476,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,1,62.0,33.0,437.0,341.0
477,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,1,58.0,48.0,291.0,395.0
478,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,1,65.0,224.0,323.0,238.0
479,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0116_2327.jpg,1,214.0,42.0,222.0,290.0
480,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,0,218.0,82.0,234.0,294.0
